ID;dive;replicate;Dia;Mes;Ano;Comunidad;Sitio;Latitud;Longitud;Habitat;Zonificacion;TipoProteccion;ANP;BuzoMonitor;HoraInicial;HoraFinal;ProfundidadFinal;Temperatura;Visibilidad;Corriente;Transecto;Genero;Especie;GeneroEspecie;Sexo;Abundancia;Clase;FM
La Caverna 20/05/2011 Garcia, Juan Gabriel 3 1;3;1;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Garcia, Juan Gabriel;NA;NA;19.2;NA;NA;;3;Toxopneustes;roseus;Toxopneustes roseus;;1;invert;
La Caverna 20/05/2011 Garcia, Juan Gabriel 3 1;3;1;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Garcia, Juan Gabriel;NA;NA;19.2;NA;NA;;3;Phyllonotus;erythrostomus;Phyllonotus erythrostomus;;1;invert;
La Caverna 20/05/2011 Garcia, Juan Gabriel 3 2;3;2;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Garcia, Juan Gabriel;NA;NA;18.2;NA;NA;;4;Pentaceraster;cumingi;Pentaceraster cumingi;;4;invert;
La Caverna 20/05/2011 Garcia, Juan Gabriel 3 2;3;2;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Garcia, Juan Gabriel;NA;NA;18.2;NA;NA;;4;Phataria;unifascialis;Phataria unifascialis;;4;invert;
La Caverna 20/05/2011 Garcia, Juan Gabriel 3 2;3;2;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Garcia, Juan Gabriel;NA;NA;18.2;NA;NA;;4;Gorgoniidae;spp;Gorgoniidae spp;;7;invert;
La Caverna 20/05/2011 Garcia, Juan Gabriel 3 2;3;2;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Garcia, Juan Gabriel;NA;NA;18.2;NA;NA;;4;Holothuroidea;spp;Holothuroidea spp;;2;invert;
La Caverna 20/05/2011 Garcia, Juan Gabriel 3 2;3;2;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Garcia, Juan Gabriel;NA;NA;18.2;NA;NA;;4;Chama;spp;Chama spp;;5;invert;
La Caverna 20/05/2011 Garcia, Juan Gabriel 3 2;3;2;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Garcia, Juan Gabriel;NA;NA;18.2;NA;NA;;4;Pentaceraster;cumingi;Pentaceraster cumingi;;8;invert;
La Caverna 20/05/2011 Garcia, Juan Gabriel 3 2;3;2;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Garcia, Juan Gabriel;NA;NA;18.2;NA;NA;;4;Phataria;unifascialis;Phataria unifascialis;;5;invert;
La Caverna 20/05/2011 Garcia, Juan Gabriel 3 2;3;2;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Garcia, Juan Gabriel;NA;NA;18.2;NA;NA;;4;Gorgoniidae;spp;Gorgoniidae spp;;10;invert;
La Caverna 20/05/2011 Garcia, Juan Gabriel 3 2;3;2;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Garcia, Juan Gabriel;NA;NA;18.2;NA;NA;;4;Eucidaris;thouarsii;Eucidaris thouarsii;;1;invert;
La Caverna 20/05/2011 Garcia, Juan Gabriel 3 2;3;2;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Garcia, Juan Gabriel;NA;NA;18.2;NA;NA;;4;Phyllonotus;erythrostomus;Phyllonotus erythrostomus;;1;invert;
La Caverna 20/05/2011 Garcia, Juan Gabriel 3 2;3;2;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Garcia, Juan Gabriel;NA;NA;18.2;NA;NA;;4;Chama;spp;Chama spp;;7;invert;
La Caverna 20/05/2011 Garcia, Juan Gabriel 3 2;3;2;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Garcia, Juan Gabriel;NA;NA;18.2;NA;NA;;4;Pentaceraster;cumingi;Pentaceraster cumingi;;4;invert;
La Caverna 20/05/2011 Garcia, Juan Gabriel 3 2;3;2;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Garcia, Juan Gabriel;NA;NA;18.2;NA;NA;;4;Pharia;pyramidata;Pharia pyramidata;;3;invert;
La Caverna 20/05/2011 Garcia, Juan Gabriel 3 2;3;2;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Garcia, Juan Gabriel;NA;NA;18.2;NA;NA;;4;Echineaster;tenuispina;Echineaster tenuispina;;1;invert;
La Caverna 20/05/2011 Garcia, Juan Gabriel 3 2;3;2;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Garcia, Juan Gabriel;NA;NA;18.2;NA;NA;;4;Gorgoniidae;spp;Gorgoniidae spp;;18;invert;
La Caverna 20/05/2011 Garcia, Juan Gabriel 3 2;3;2;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Garcia, Juan Gabriel;NA;NA;18.2;NA;NA;;4;Chama;spp;Chama spp;;4;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 1;3;1;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;11;Gorgoniidae;spp;Gorgoniidae spp;;3;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 1;3;1;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;11;Tripneustes;depressus;Tripneustes depressus;;1;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 1;3;1;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;11;Muricanthus;princeps;Muricanthus princeps;;1;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 1;3;1;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;11;Pinctada;mazatlanica;Pinctada mazatlanica;;1;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 1;3;1;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;11;Spondylus;calcifer;Spondylus calcifer;;1;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 1;3;1;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;11;Chama;spp;Chama spp;;1;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 1;3;1;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;11;Pentaceraster;cumingi;Pentaceraster cumingi;;3;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 1;3;1;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;11;Pharia;pyramidata;Pharia pyramidata;;1;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 1;3;1;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;11;Phataria;unifascialis;Phataria unifascialis;;5;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 1;3;1;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;11;Gorgoniidae;spp;Gorgoniidae spp;;2;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 1;3;1;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;11;Tripneustes;depressus;Tripneustes depressus;;2;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 1;3;1;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;11;Centrostephanus;coronatus;Centrostephanus coronatus;;1;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 1;3;1;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;11;Muricanthus;princeps;Muricanthus princeps;;2;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 1;3;1;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;11;Chama;spp;Chama spp;;3;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 1;3;1;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;11;Pentaceraster;cumingi;Pentaceraster cumingi;;1;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 1;3;1;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;11;Phataria;unifascialis;Phataria unifascialis;;4;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 1;3;1;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;11;Gorgoniidae;spp;Gorgoniidae spp;;6;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 1;3;1;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;11;Tripneustes;depressus;Tripneustes depressus;;3;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 1;3;1;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;11;Diadema;mexicanum;Diadema mexicanum;;1;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 1;3;1;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;11;Muricanthus;princeps;Muricanthus princeps;;1;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 1;3;1;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;11;Pinctada;mazatlanica;Pinctada mazatlanica;;2;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 1;3;1;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;11;Chama;spp;Chama spp;;4;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 2;3;2;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;12;Pentaceraster;cumingi;Pentaceraster cumingi;;5;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 2;3;2;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;12;Pharia;pyramidata;Pharia pyramidata;;1;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 2;3;2;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;12;Phataria;unifascialis;Phataria unifascialis;;7;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 2;3;2;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;12;Gorgoniidae;spp;Gorgoniidae spp;;4;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 2;3;2;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;12;Tripneustes;depressus;Tripneustes depressus;;1;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 2;3;2;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;12;Diadema;mexicanum;Diadema mexicanum;;1;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 2;3;2;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;12;Muricanthus;princeps;Muricanthus princeps;;2;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 2;3;2;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;12;Mithrodia;bradleyi;Mithrodia bradleyi;;1;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 2;3;2;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;12;Pentaceraster;cumingi;Pentaceraster cumingi;;1;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 2;3;2;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;12;Phataria;unifascialis;Phataria unifascialis;;1;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 2;3;2;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;12;Pentaceraster;cumingi;Pentaceraster cumingi;;11;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 2;3;2;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;12;Phataria;unifascialis;Phataria unifascialis;;1;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 2;3;2;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;12;Tripneustes;depressus;Tripneustes depressus;;1;invert;
La Caverna 20/05/2011 Torres, Jose Cruz 3 2;3;2;20;5;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Torres, Jose Cruz;NA;NA;12;NA;NA;;12;Pinctada;mazatlanica;Pinctada mazatlanica;;11;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 1;3;1;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;1;Pharia;pyramidata;Pharia pyramidata;;18;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 1;3;1;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;1;Phataria;unifascialis;Phataria unifascialis;;8;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 1;3;1;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;1;Gorgoniidae;spp;Gorgoniidae spp;;3;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 1;3;1;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;1;Eucidaris;thouarsii;Eucidaris thouarsii;;1;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 1;3;1;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;1;Tripneustes;depressus;Tripneustes depressus;;33;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 1;3;1;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;1;Centrostephanus;coronatus;Centrostephanus coronatus;;3;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 1;3;1;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;1;Pinctada;mazatlanica;Pinctada mazatlanica;;2;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 1;3;1;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;1;Chama;spp;Chama spp;;6;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 1;3;1;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;1;Pharia;pyramidata;Pharia pyramidata;;10;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 1;3;1;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;1;Phataria;unifascialis;Phataria unifascialis;;15;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 1;3;1;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;1;Tripneustes;depressus;Tripneustes depressus;;25;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 1;3;1;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;1;Muricanthus;princeps;Muricanthus princeps;;1;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 1;3;1;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;1;Chama;spp;Chama spp;;4;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 1;3;1;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;1;Pharia;pyramidata;Pharia pyramidata;;7;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 1;3;1;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;1;Phataria;unifascialis;Phataria unifascialis;;19;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 1;3;1;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;1;Tripneustes;depressus;Tripneustes depressus;;5;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 1;3;1;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;1;Chama;spp;Chama spp;;8;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 2;3;2;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;2;Pharia;pyramidata;Pharia pyramidata;;2;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 2;3;2;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;2;Phataria;unifascialis;Phataria unifascialis;;2;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 2;3;2;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;2;Gorgoniidae;spp;Gorgoniidae spp;;2;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 2;3;2;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;2;Tripneustes;depressus;Tripneustes depressus;;50;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 2;3;2;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;2;Pinctada;mazatlanica;Pinctada mazatlanica;;2;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 2;3;2;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;2;Phataria;unifascialis;Phataria unifascialis;;11;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 2;3;2;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;2;Gorgoniidae;spp;Gorgoniidae spp;;8;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 2;3;2;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;2;Tripneustes;depressus;Tripneustes depressus;;50;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 2;3;2;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;2;Muricanthus;princeps;Muricanthus princeps;;1;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 2;3;2;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;2;Pinctada;mazatlanica;Pinctada mazatlanica;;4;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 2;3;2;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;2;Pharia;pyramidata;Pharia pyramidata;;1;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 2;3;2;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;2;Phataria;unifascialis;Phataria unifascialis;;16;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 2;3;2;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;2;Gorgoniidae;spp;Gorgoniidae spp;;6;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 2;3;2;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;2;Tripneustes;depressus;Tripneustes depressus;;21;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 2;3;2;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;2;Pinctada;mazatlanica;Pinctada mazatlanica;;2;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 3;3;3;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;3;Phataria;unifascialis;Phataria unifascialis;;2;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 3;3;3;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;3;Tripneustes;depressus;Tripneustes depressus;;9;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 3;3;3;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;3;Muricanthus;princeps;Muricanthus princeps;;2;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 3;3;3;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;3;Pinctada;mazatlanica;Pinctada mazatlanica;;2;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 3;3;3;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;3;Phataria;unifascialis;Phataria unifascialis;;2;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 3;3;3;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;3;Tripneustes;depressus;Tripneustes depressus;;43;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 3;3;3;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;3;Diadema;mexicanum;Diadema mexicanum;;1;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 3;3;3;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;3;Pinctada;mazatlanica;Pinctada mazatlanica;;5;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 3;3;3;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;3;Gorgoniidae;spp;Gorgoniidae spp;;2;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 3;3;3;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;3;Tripneustes;depressus;Tripneustes depressus;;36;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 3;3;3;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;3;Pinctada;mazatlanica;Pinctada mazatlanica;;1;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 4;3;4;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;4;Pharia;pyramidata;Pharia pyramidata;;5;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 4;3;4;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;4;Phataria;unifascialis;Phataria unifascialis;;4;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 4;3;4;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;4;Tripneustes;depressus;Tripneustes depressus;;24;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 4;3;4;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;4;Muricanthus;princeps;Muricanthus princeps;;1;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 4;3;4;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;4;Pinctada;mazatlanica;Pinctada mazatlanica;;9;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 4;3;4;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;4;Spondylus;calcifer;Spondylus calcifer;;1;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 4;3;4;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;4;Chama;spp;Chama spp;;10;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 4;3;4;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;4;Phataria;unifascialis;Phataria unifascialis;;2;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 4;3;4;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;4;Eucidaris;thouarsii;Eucidaris thouarsii;;7;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 4;3;4;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;4;Tripneustes;depressus;Tripneustes depressus;;34;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 4;3;4;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;4;Pinctada;mazatlanica;Pinctada mazatlanica;;7;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 4;3;4;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;4;Chama;spp;Chama spp;;7;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 4;3;4;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;4;Pharia;pyramidata;Pharia pyramidata;;3;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 4;3;4;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;4;Phataria;unifascialis;Phataria unifascialis;;6;invert;
La Caverna 28/09/2011 Delgado, Samuel 3 4;3;4;28;9;2011;NA;La Caverna;NA;NA;NA;NA;NA;NA;Delgado, Samuel;NA;NA;5;NA;NA;;4;Gorgoniidae;spp;Gorgoniidae spp;;3;invert;
